Reference_Path_Length: 500.000000
	3.661863 	0.751560
	3.671948 	0.356470
	3.681953 	0.619710
	3.692012 	0.930700
	3.702127 	0.965690
	3.712159 	0.943480
	3.722246 	0.928830
	3.732248 	0.954840
	3.742305 	0.918190
	3.752415 	0.937830
	3.762440 	0.934320
	3.772517 	0.951440
	3.782649 	0.950720
	3.792691 	0.943440
	3.802787 	0.945550
	3.812792 	0.711840
	3.822849 	0.965470
	3.832959 	0.945510
	3.842976 	0.958190
	3.853045 	0.954870
	3.863167 	0.941270
	3.873192 	0.931070
	3.883269 	0.865430
	3.893398 	0.934120
	3.903429 	0.935210
	3.913511 	0.938630
	3.923646 	0.859470
	3.933678 	0.937200
	3.943762 	0.945460
	3.953897 	0.940170
	3.963928 	0.941450
	3.974010 	0.933190
	3.984143 	0.933360
	3.994168 	0.928190
	4.004244 	0.917810
	4.014371 	0.914280
	4.024388 	0.901830
	4.034454 	0.898320
	4.044571 	0.881230
	4.054575 	0.878940
	4.064628 	0.870470
	4.074730 	0.860240
	4.084884 	0.847150
	4.094920 	0.838530
	4.105006 	0.813430
	4.115141 	0.815670
	4.125157 	0.809390
	4.135222 	0.795720
	4.145335 	0.772560
	4.155499 	0.745890
	4.165538 	0.708300
	4.175627 	0.626370
	4.185764 	0.143140
	4.195775 	0.000000
	4.205833 	0.000000
	4.215940 	0.000000
	4.226096 	0.000000
	4.236121 	0.000000
	4.246194 	0.000000
	4.256315 	0.000000
	4.266484 	0.000000
	4.276520 	0.000000
	4.286602 	0.000000
	4.296732 	0.000000
	4.306910 	0.000000
	4.316950 	0.000000
	4.327037 	0.000000
	4.337172 	0.000000
	4.347353 	0.000000
	4.357393 	0.000000
	4.367479 	0.000000
	4.377613 	0.000000
	4.387793 	0.000000
	4.397827 	0.000000
	4.407908 	0.000000
	4.418034 	0.000010
	4.428208 	0.029460
	4.438231 	0.000080
	4.448299 	0.024790
	4.458414 	0.007230
	4.468574 	0.026130
	4.478581 	0.043780
	4.488632 	0.063340
	4.498729 	0.404300
	4.508871 	0.147860
	4.519059 	0.444200
	4.529088 	0.500970
	4.539162 	0.515620
	4.549280 	0.516780
	4.559444 	0.463740
	4.569653 	0.624840
	4.579698 	0.664650
	4.589788 	0.837880
	4.599921 	0.813590
	4.610100 	0.271640
	4.620111 	0.897980
	4.630166 	0.899970
	4.640264 	0.824950
	4.650405 	0.908950
	4.660592 	0.240900
